date,review,cleaned_review
il y a 10 mois,Service au top surtout tata mague nous accueille avec beaucoup de joie en bonne humeur !! Je recommande,service au top surtout tata mague nous accueille avec beaucoup de joie en bonne humeur je recommande
il y a un an,"Salut salut, j'ai mangé à ce burger King et c'était très bon déjà. Les prix sont sympa surtout les promos étudiants. Le service était rapide et l'équipe sympa. J'ai adoré la vue sur le vieux port, voilà!",salut salut jai mange a ce burger king et cetait tres bon deja les prix sont sympa surtout les promos etudiants le service etait rapide et lequipe sympa jai adore la vue sur le vieux port voila
il y a une semaine,Très bon tout comme le service.,tres bon tout comme le service
il y a 6 jours,Très bon. Et merci à Tata Mag,tres bon et merci a tata mag
il y a un an,Commande reçue partiellement. Non respect de la recette du burger (du poulet au lieu du bœuf). Payer plus cher pour avoir un grand menu et avoir un petit,commande recue partiellement non respect de la recette du burger du poulet au lieu du boeuf payer plus cher pour avoir un grand menu et avoir un petit
il y a 2 mois,"Attente de 35 minutes pour 2 burgers, rarement vu une préparatrice de commande/caissiere aussi lente (pour sa défense elle était toute seule, mais alors quand même…)",attente de minutes pour burgers rarement vu une preparatrice de commandecaissiere aussi lente pour sa defense elle etait toute seule mais alors quand meme
il y a 4 semaines,"Maguema qui travaille au BK est adorable, elle a toujours la bonne humeur !",maguema qui travaille au bk est adorable elle a toujours la bonne humeur
il y a 3 mois,Trop bien en plus ! J’ai gagner ! Tata mag est la meilleure en plus la plus sympa >>,trop bien en plus jai gagner tata mag est la meilleure en plus la plus sympa
il y a 7 mois,"Tata Mag  est une femme  très  aimable  avec la clientelle  travailleuse aimant vraiment  ce quelle sait faire son boulot.
Quand elle est là , le service est bien  fait  et surtout rapide. …",tata mag est une femme tres aimable avec la clientelle travailleuse aimant vraiment ce quelle sait faire son boulot quand elle est la le service est bien fait et surtout rapide
il y a une semaine,Merci tata pour cette excellent repas,merci tata pour cette excellent repas
il y a 7 mois,"propreté à revoir! impossible de boire la boisson dans ce gobelet réutilisable.... odeur et goût de je ne sais quoi, franchement imbuvable! les hamburgers arrivent peut être vite mais ne ressemblent à rien et sont froid.",proprete a revoir impossible de boire la boisson dans ce gobelet reutilisable odeur et gout de je ne sais quoi franchement imbuvable les hamburgers arrivent peut etre vite mais ne ressemblent a rien et sont froid
il y a 5 jours,Meilleur burger King du monde avec tata Mag,meilleur burger king du monde avec tata mag
il y a 3 semaines,"Maguema
Très belle prestation de service adorable très plaisante",maguema tres belle prestation de service adorable tres plaisante
il y a un mois,Maguema une personne exceptionnelle est très compétente voilà c’est ça c’est bon Mum,maguema une personne exceptionnelle est tres competente voila cest ca cest bon mum
il y a 3 mois,Restaurant salé et toilettes dans un état déplorable,restaurant sale et toilettes dans un etat deplorable
il y a un mois,Tata mag est très gentil super accueil et très bon 👍🏽👍🏽👍🏽 …,tata mag est tres gentil super accueil et tres bon
il y a 3 mois,"Il m’ont quand même fait payer les sauces , mais mag est très sympathique 😂 …",il mont quand meme fait payer les sauces mais mag est tres sympathique
il y a un mois,C'était très rapide et sympa Avec tata Mag.,cetait tres rapide et sympa avec tata mag
il y a 7 mois,"Burger King bien placé sur 2 étages, offrant une belle vue sur le vieux port. Facile d'accès. Commande reçu rapidement, et un service optimal de la part de TATA MAG très appréciable et apprécié qui m'a agréablement accompagné. …",burger king bien place sur etages offrant une belle vue sur le vieux port facile dacces commande recu rapidement et un service optimal de la part de tata mag tres appreciable et apprecie qui ma agreablement accompagne
il y a 3 mois,L’accueil de Tata Mag fut formidable. Le meilleur service que j’ai pu recevoir dans un BK.,laccueil de tata mag fut formidable le meilleur service que jai pu recevoir dans un bk
il y a 7 mois,Laisse à désirer… l’affichage est médiocre. On ne trouves pas de solution au problème on demande juste de repayer… pour des produits gratuit… aucune gentillesse et compréhension. Je ne recommande pas. …,laisse a desirer laffichage est mediocre on ne trouves pas de solution au probleme on demande juste de repayer pour des produits gratuit aucune gentillesse et comprehension je ne recommande pas
il y a 2 ans,"Burger King très bien situé sur le vieux port, tarif habituel, service assez rapide personnel très serviable.
Mais le lieu a mal vieilli sûrement a cause justement de son potentiel et du …",burger king tres bien situe sur le vieux port tarif habituel service assez rapide personnel tres serviable mais le lieu a mal vieilli surement a cause justement de son potentiel et du
il y a 5 mois,"Très bon accueil, service rapide et bon humeur, mention spéciale à Maguema qui a embelli ma journée.",tres bon accueil service rapide et bon humeur mention speciale a maguema qui a embelli ma journee
il y a un an,Marie et Téva très gentil et souriant lieu propre je recommande bon courage à l’équipe,marie et teva tres gentil et souriant lieu propre je recommande bon courage a lequipe
il y a 8 mois,"Très très très sale pourtant c était aux alentours de 15 h donc le rush de midi était largement passé.
Et des toilettes qui sont très sale et qui sentent excessivement mauvais. Pas l …",tres tres tres sale pourtant c etait aux alentours de h donc le rush de midi etait largement passe et des toilettes qui sont tres sale et qui sentent excessivement mauvais pas l
il y a 2 mois,"Un personnel très chaleureux Thomas, Yahia et tata  Mag
Une très bonne ambiance très familial, je recommande vivement ce Burger King ❤️❤️ Tata Mag",un personnel tres chaleureux thomas yahia et tata mag une tres bonne ambiance tres familial je recommande vivement ce burger king tata mag
il y a 3 mois,"Mag est Angélique vraiment.
Je reviendrai rien que pour revoir son sourire et son accueil chaleureux ❤️",mag est angelique vraiment je reviendrai rien que pour revoir son sourire et son accueil chaleureux
il y a 3 mois,Parfait c’est impeccable les madame sont très gentille 🫶🏼 …,parfait cest impeccable les madame sont tres gentille
il y a 2 mois,La femme noire qui porte des lunettes avec les cheveux longs est une voleuse professionnelle et une fois que je lui ai fait savoir sa malice elle a retourné ça en méchanceté,la femme noire qui porte des lunettes avec les cheveux longs est une voleuse professionnelle et une fois que je lui ai fait savoir sa malice elle a retourne ca en mechancete
il y a 8 mois,"Burger King très bien situé au Vieux Port de Marseille. Ambiance famille, jeunes et touristes. Cuisine très bien. Personnel très accueillant et courtois, surtout Madame Rachel à l'accueil a été très gentille, accueillante et souriante. A revoir le nettoyage de toilettes, pas top.",burger king tres bien situe au vieux port de marseille ambiance famille jeunes et touristes cuisine tres bien personnel tres accueillant et courtois surtout madame rachel a laccueil a ete tres gentille accueillante et souriante a revoir le nettoyage de toilettes pas top
il y a 7 mois,"Vraiment très déçu du service et de la qualité des mets et boissons non réfrigérées.
Je cherche toujours ce fameux BBQ lover  présenté dans votre publicité. …",vraiment tres decu du service et de la qualite des mets et boissons non refrigerees je cherche toujours ce fameux bbq lover presente dans votre publicite
il y a 2 mois,"Manager exécrable avec les employés pour rien, hurle à tout vas dans le restaurant et ne respecte donc ni les clients ni les employers ,en revanche les employés très gentil !",manager execrable avec les employes pour rien hurle a tout vas dans le restaurant et ne respecte donc ni les clients ni les employers en revanche les employes tres gentil
il y a 3 mois,Tata Mag elle était super accueillante et très très gentille. Marci beaucoup,tata mag elle etait super accueillante et tres tres gentille marci beaucoup
il y a 7 mois,"Après une pause au vieux port nous décidons de nous restaurer au Burger King  Trop de monde et donc trop d'attente pour nous servir..
Nous avions donc pris un menu wrap aux chèvres + boisson le wrap trop sec à …",apres une pause au vieux port nous decidons de nous restaurer au burger king trop de monde et donc trop dattente pour nous servir nous avions donc pris un menu wrap aux chevres boisson le wrap trop sec a
il y a 5 mois,"Très accueillant et avenant, toilette nickel ! Très rare de retrouver ce type de prestations dans un fast food",tres accueillant et avenant toilette nickel tres rare de retrouver ce type de prestations dans un fast food
il y a 6 mois,"fuyez !!!
expérience du jour, je commande un menu plus un burger (+14€)
je prends mon plateau... les tablettes hautes au rch non plus que deux ou trois …",fuyez experience du jour je commande un menu plus un burger je prends mon plateau les tablettes hautes au rch non plus que deux ou trois
il y a 2 mois,"Un incroyable accueil de Tata Mag, d’une grande gentillesse! Big Up ❤️",un incroyable accueil de tata mag dune grande gentillesse big up
il y a 5 mois,"Tres bon service , très accueillant personnel très engagé!! Service au top en plus du personnel . 10/10 . Gros bisous à TATA MAG et Tata Audrey 🤍🤍 …",tres bon service tres accueillant personnel tres engage service au top en plus du personnel gros bisous a tata mag et tata audrey
il y a 2 mois,"Très bon accueil,
Personnel agréable et serviable.",tres bon accueil personnel agreable et serviable
il y a un an,"Un très grand merci à Tata Maguema, un accueil incroyable, bonne et heureuse année à elle et toute son équipe, à très bientôt 🙏🏾✨ #Venu tout droit de Nice …",un tres grand merci a tata maguema un accueil incroyable bonne et heureuse annee a elle et toute son equipe a tres bientot venu tout droit de nice
il y a un mois,"Bon restaurant burger king, personnel très agréable et aimable.",bon restaurant burger king personnel tres agreable et aimable
il y a un mois,"J’aime bien bk surtout celui du vieux port.
Merci à tata Mag.",jaime bien bk surtout celui du vieux port merci a tata mag
il y a 2 mois,Tâta mag superbe accueil très souriante service au top,tata mag superbe accueil tres souriante service au top
il y a 7 mois,"Bonjour,

Il est vraiment trop rempli. …",bonjour il est vraiment trop rempli
il y a 4 mois,"Maguema, très accueillante. Nourriture servie rapidement et endroit très propre",maguema tres accueillante nourriture servie rapidement et endroit tres propre
il y a un mois,"Très bon restaurant.
Personnel chaleureux et professionnel.",tres bon restaurant personnel chaleureux et professionnel
il y a 3 semaines,Super service tata Mag je valide avec validation,super service tata mag je valide avec validation
il y a 3 mois,Préparation super rapide... Un peu plus de place à l'intérieur ce serait bien. Toilettes beaucoup trop petites avec une telle fréquentation...,preparation super rapide un peu plus de place a linterieur ce serait bien toilettes beaucoup trop petites avec une telle frequentation
il y a 2 semaines,La nourriture est très bonne et le service est très bien,la nourriture est tres bonne et le service est tres bien
il y a un an,"Très bonne expérience, les commandes sont vite préparées.",tres bonne experience les commandes sont vite preparees
il y a un an,Sa traine des pieds pour préparer les commande j’ai commander 2 glace une qui mon servie et l’autre 20mn après glace fondu servie comme sa normal abuser il sont sur leurs portable au lieu de te servir rapidement discute vraiment abuser je ne recommande pas du tout  🤮 …,sa traine des pieds pour preparer les commande jai commander glace une qui mon servie et lautre mn apres glace fondu servie comme sa normal abuser il sont sur leurs portable au lieu de te servir rapidement discute vraiment abuser je ne recommande pas du tout
