date,review,cleaned_review
06/2024,"Commander Burger King et ne recevoir que les boissons au bout dune attente interminable ! Merci Burger King, les voleurs  deux pas de chez vous !",commander burger king et ne recevoir que les boissons au bout dune attente interminable merci burger king les voleurs deux pas de chez vous
06/2024,Jai t du par le service jai command une salade  emport jai mme pas eu de vinaigrette... Mon compagnon  commander un menu wooper avec frite pas de sauce non plus....,jai t du par le service jai command une salade emport jai mme pas eu de vinaigrette mon compagnon commander un menu wooper avec frite pas de sauce non plus
06/2024,Il y avait trop de monde le service ntait pas bien fait on demandait sans oignons et on avait des oignons ont demand  enporter et on avait sur place bref le pire Burger King que jai jamais vu,il y avait trop de monde le service ntait pas bien fait on demandait sans oignons et on avait des oignons ont demand enporter et on avait sur place bref le pire burger king que jai jamais vu
06/2024,"J ai attendu mon crispy 20 minutes alors que c tait 22h et pas grand monde.. inadmissible,  viter",j ai attendu mon crispy minutes alors que c tait h et pas grand monde inadmissible viter
04/2024,Servi impeccable,servi impeccable
09/2023,jadore ce restaurant top ambiance et vive les burgers,jadore ce restaurant top ambiance et vive les burgers
06/2024,Juste un petit hamburger car j avais une petite faimEt un cokaL endroit est bonde,juste un petit hamburger car j avais une petite faimet un cokal endroit est bonde
06/2024,Service rapideTrs proprePersonnel aimable,service rapidetrs proprepersonnel aimable
06/2024,"Mettez des glaons dans les boissons pour les livraison surtout quand vous demandez de le prciser lors du passage de la commande, a arrive toujours tide.....",mettez des glaons dans les boissons pour les livraison surtout quand vous demandez de le prciser lors du passage de la commande a arrive toujours tide
06/2024,Super trop cool le bk on y va tout les jours,super trop cool le bk on y va tout les jours
07/2023,Super rapide et personnel sympathique,super rapide et personnel sympathique
06/2024,"De gros burgers bien saturs, servis rapidement. quipe accueillante et sympa. Pour cela ils sont meilleurs que Macdonald.",de gros burgers bien saturs servis rapidement quipe accueillante et sympa pour cela ils sont meilleurs que macdonald
08/2023,Service  table trs rapide,service table trs rapide
06/2024,"rapide, pas hyper chre et trs bon",rapide pas hyper chre et trs bon
06/2024,"Dsol de la comparaison mais bien meilleur quun mcdo ou autre , Burgers bons, frite and cheese a se taper le Q par terre tellement que cest bon !!!! au top",dsol de la comparaison mais bien meilleur quun mcdo ou autre burgers bons frite and cheese a se taper le q par terre tellement que cest bon au top
06/2024,Service rapide et serveurs agrable. Espace bien amnage pour manger tranquillement.,service rapide et serveurs agrable espace bien amnage pour manger tranquillement
06/2024,Endroits agrable et personnel trs gentil.,endroits agrable et personnel trs gentil
12/2023,Salut est le meilleur quipier,salut est le meilleur quipier
06/2024,Le responsable ou le chef est pro il a eu certaines ractions que jai apprci,le responsable ou le chef est pro il a eu certaines ractions que jai apprci
06/2024,Lieu neuf et design. Grand espace et plusieurs style pour manger. Tables hautes ou banquettes ou encore table basse et fauteuils.,lieu neuf et design grand espace et plusieurs style pour manger tables hautes ou banquettes ou encore table basse et fauteuils
06/2024,Vous pouvez trouver des Burgers bien meilleurs et pas extrmement plus chers dans une des brasseries da ct. vitez BK !,vous pouvez trouver des burgers bien meilleurs et pas extrmement plus chers dans une des brasseries da ct vitez bk
06/2024,Manager sans aucune notion commerciale. Promotion refuse  cause du passage de la commande via lapplication.,manager sans aucune notion commerciale promotion refuse cause du passage de la commande via lapplication
06/2024,"Toujours pris une commande  emporter donc pas davis sur le restaurant.Sinon, a reste du fastfood mais meilleur que le McDonalds.",toujours pris une commande emporter donc pas davis sur le restaurantsinon a reste du fastfood mais meilleur que le mcdonalds
06/2024,Service rapide et avec le sourire. Tables nettoyes tout de suite aprs utilisation. Rien  dire,service rapide et avec le sourire tables nettoyes tout de suite aprs utilisation rien dire
07/2023,Repas trs agrable service rapide,repas trs agrable service rapide
01/2024,Menue au top,menue au top
06/2024,"Trs bien. Le sandwich tait fait  la perfection, tout tait nikel. Rien a dire, Im lovinit haha.",trs bien le sandwich tait fait la perfection tout tait nikel rien a dire im lovinit haha
05/2024,Salime meilleur serveur,salime meilleur serveur
06/2024,Cadre trs agrable mme si trs bruyant. Les menus sont assez moyens voir bof,cadre trs agrable mme si trs bruyant les menus sont assez moyens voir bof
04/2024,Niquel,niquel
06/2024,PropreRapideNourriture aussi vite mange que son got est oubli,proprerapidenourriture aussi vite mange que son got est oubli
06/2024,"Service rapide, personnel souriant, mesures sanitaires bien respectes.",service rapide personnel souriant mesures sanitaires bien respectes
06/2024,"Commande  Emporte au vu du contexte. Trs bon, copieux. Et spciale ddicace aux quipes trs chaleureuse !!",commande emporte au vu du contexte trs bon copieux et spciale ddicace aux quipes trs chaleureuse
06/2024,"Lquipe est toujours presse... Le sbam y est optionnel... Les commandes pas toujours compltes... Mais bon, fast food classique",lquipe est toujours presse le sbam y est optionnel les commandes pas toujours compltes mais bon fast food classique
06/2024,Cest un bon fastfood pas trop chere et qui fais bien laffaire,cest un bon fastfood pas trop chere et qui fais bien laffaire
06/2024,Trs bon rapport qualit prix ! Bon accueil du personnel,trs bon rapport qualit prix bon accueil du personnel
06/2024,Bon resto par contre les tables ne sont pas trs propre et les poubelles dbordent,bon resto par contre les tables ne sont pas trs propre et les poubelles dbordent
06/2024,Personnel trs agrable,personnel trs agrable
06/2024,Beaux restaurant,beaux restaurant
10/2023,Fast food grave bien,fast food grave bien
06/2024,Trs bon comme d habitude,trs bon comme d habitude
06/2024,Commande traite rapidement et service efficace. Leur salade vaut aussi le dtour.,commande traite rapidement et service efficace leur salade vaut aussi le dtour
06/2024,Des erreurs sur la commande et oubli des sauces sur ma commande a emporter contre la gueule de bois ! Vous savez que cest douloureux,des erreurs sur la commande et oubli des sauces sur ma commande a emporter contre la gueule de bois vous savez que cest douloureux
06/2024,Frites et Burger  toujours aussi bons . Bien meillzur que ces concurrents.,frites et burger toujours aussi bons bien meillzur que ces concurrents
07/2023,Rapidit au top je recommande,rapidit au top je recommande
06/2024,J adore aller la bas mais il n y a jamais de place pour manger et les glaces sont souvent en rupture  je dois aller 2 fois par mois environ voir une fois tout les 2 mois,j adore aller la bas mais il n y a jamais de place pour manger et les glaces sont souvent en rupture je dois aller fois par mois environ voir une fois tout les mois
06/2024,Jy vais seulement pour le caf qui est  un prix abordable et trs bon de la marque lavazza,jy vais seulement pour le caf qui est un prix abordable et trs bon de la marque lavazza
06/2024,"Quil sagisse du lieu, de leurs burgers et frites ou bien du personnel, ce burger King est srement un des meilleurs fast food. Je le recommande",quil sagisse du lieu de leurs burgers et frites ou bien du personnel ce burger king est srement un des meilleurs fast food je le recommande
06/2024,Super service et accueil comme  chaque fois !! Humm Burger King,super service et accueil comme chaque fois humm burger king
05/2024,vive salim,vive salim
06/2024,"Service trs rapide, suffisamment spacieux  et nettoy rgulirement pour trouver une table !",service trs rapide suffisamment spacieux et nettoy rgulirement pour trouver une table
06/2024,"Inadmissible, commande en livraison et une fois arrive, il manquait la moiti des choses videmment les plus coteuses ! INADMISSIBLE",inadmissible commande en livraison et une fois arrive il manquait la moiti des choses videmment les plus coteuses inadmissible
06/2024,"Burger bien fait, bonne qualit, service rapide sans erreur dans les commandes contrairement  Mc Do...",burger bien fait bonne qualit service rapide sans erreur dans les commandes contrairement mc do
10/2023,"Personnel agrable , service rapide !",personnel agrable service rapide
06/2024,"Plus de halal depuis qu ils ont repris, dommage",plus de halal depuis qu ils ont repris dommage
06/2024,Nouveau restaurant Bk place de la croix rousse. Produits toujours aussi bons mais que cest long le service nest pas des.plus rapide,nouveau restaurant bk place de la croix rousse produits toujours aussi bons mais que cest long le service nest pas desplus rapide
06/2024,Ambiance trs sympa mme si lattente est un peu longue le midi.,ambiance trs sympa mme si lattente est un peu longue le midi
06/2024,"Manager de mauvaise foi, commande sur Uber eats pay deux fois.",manager de mauvaise foi commande sur uber eats pay deux fois
06/2024,"Commande fait  larrache avec oublie dun burger. Sol collant, table sale, burger sec...... Bref, je prfre ne pas commenter",commande fait larrache avec oublie dun burger sol collant table sale burger sec bref je prfre ne pas commenter
06/2024,"Serveur qui rigole pendant que je commande , me fait rpter trois fois ce que je veux , oublie les frites ... Et le tout est froid ....",serveur qui rigole pendant que je commande me fait rpter trois fois ce que je veux oublie les frites et le tout est froid
06/2024,Service rapide  une charmante dame s occupe parfaitement bien du nettoyage  des tables  trs professionnelle,service rapide une charmante dame s occupe parfaitement bien du nettoyage des tables trs professionnelle
06/2024,Lieu sympa accueil excellent agrable et chaleureux ct  Burger mieux que MC do,lieu sympa accueil excellent agrable et chaleureux ct burger mieux que mc do
06/2024,Trs bon je recommande,trs bon je recommande
06/2024,"Bon standing,attention aux heures daffluence,vrifiez quand mme sa commande avant de partir,quelques oublis!!",bon standingattention aux heures daffluencevrifiez quand mme sa commande avant de partirquelques oublis
10/2023,Meilleur burger king a lyon.,meilleur burger king a lyon
04/2024,Gnial,gnial
06/2024,"Fast food classique, qualit de la nourriture bof, le fast food na rien de vraiment original, toujours utile quand ont  peu de temps pour manger et quont se soucie peu de la qualit de son rgime alimentaire.",fast food classique qualit de la nourriture bof le fast food na rien de vraiment original toujours utile quand ont peu de temps pour manger et quont se soucie peu de la qualit de son rgime alimentaire
04/2024,service parfait,service parfait
06/2024,excellent restaurant gastro o vous trouverez de nombreuses options vgtariennes,excellent restaurant gastro o vous trouverez de nombreuses options vgtariennes
06/2024,Frites monstrueusement bonne viande un epu grasse du fait de la cuisson  la flamme mais pas mauvaise du tout.,frites monstrueusement bonne viande un epu grasse du fait de la cuisson la flamme mais pas mauvaise du tout
06/2024,"Bon respect des normes sanitaires actuelles, rapide et toujours aussi bon !",bon respect des normes sanitaires actuelles rapide et toujours aussi bon
06/2024,"Une 1ere dans ce Burger King Croix rousse. Service rapide en plein rush, propre et trs agrable en terrasse.",une ere dans ce burger king croix rousse service rapide en plein rush propre et trs agrable en terrasse
06/2024,Trs bien aprs il manque juste un programme fidlit comme chez un autre concurent,trs bien aprs il manque juste un programme fidlit comme chez un autre concurent
06/2024,"Bonne qualit, le personnel tait agrable.",bonne qualit le personnel tait agrable
06/2024,Jaime bien !!!!,jaime bien
06/2024,"Trs bien servis, lquipe est vraiment trs agrable et  lcoute !",trs bien servis lquipe est vraiment trs agrable et lcoute
06/2024,"Super service, Nina et To sont aussi agrable que efficace ! Jespere Pour vous que vous tomberez sur elle !",super service nina et to sont aussi agrable que efficace jespere pour vous que vous tomberez sur elle
07/2023,Bon accueil  et trs bon service,bon accueil et trs bon service
06/2024,Bien comme un Burger King! La salle est assez grande et il y des jeux pour les enfants.,bien comme un burger king la salle est assez grande et il y des jeux pour les enfants
06/2024,Service ultra rapide et enfin un burger pas mont nimporte comment,service ultra rapide et enfin un burger pas mont nimporte comment
06/2024,Hygine dplorable.,hygine dplorable
09/2023,"trs bon, quipe trs gentille",trs bon quipe trs gentille
10/2023,Bonne service et qualit,bonne service et qualit
06/2024,Je deplore le service de mauvaise qualit.Aucun respect et aucune politesse pour la clientel.Reellement dessus de ce burger king,je deplore le service de mauvaise qualitaucun respect et aucune politesse pour la clientelreellement dessus de ce burger king
06/2024,Toujours aussi bon Burger King. Sinon rien  redire sur le restaurant en lui mme,toujours aussi bon burger king sinon rien redire sur le restaurant en lui mme
06/2024,Personnel sympa et temps dattente raisonnable. Mais cela reste cher...,personnel sympa et temps dattente raisonnable mais cela reste cher
06/2024,Vraiment bon et je le prfre au mc  do burger o qd on sort on a vraiment plus faim mme 2h aprs,vraiment bon et je le prfre au mc do burger o qd on sort on a vraiment plus faim mme h aprs
06/2024,"Service rapide, pas les meilleurs burgers mais cest pas mal pour un fast food",service rapide pas les meilleurs burgers mais cest pas mal pour un fast food
06/2024,On y mange chaud et bon contrairement  un autre grand concurrent et les toilettes sont bien plus propres.,on y mange chaud et bon contrairement un autre grand concurrent et les toilettes sont bien plus propres
06/2024,"Trs bien malgr le confinement rgle trs respects,  labri  lextrieur trs rapide rien  redire",trs bien malgr le confinement rgle trs respects labri lextrieur trs rapide rien redire
06/2024,"trois onions rings  la place de neuf, pas de saucela honte",trois onions rings la place de neuf pas de saucela honte
06/2024,"Bon burger king, propre mais la clim trop froide peuttre gnante quand on mange sur place.",bon burger king propre mais la clim trop froide peuttre gnante quand on mange sur place
06/2024,Rien  redire pour la nourriture. Par contre les employs de quick taient rputs pour leur lenteur...on sent que ce sont les mmes...petite vitesse et grande lenteur!,rien redire pour la nourriture par contre les employs de quick taient rputs pour leur lenteuron sent que ce sont les mmespetite vitesse et grande lenteur
10/2023,Sympa comme tout !,sympa comme tout
06/2024,Dlicieux personnels trs gentilfleurs,dlicieux personnels trs gentilfleurs
03/2024,Sans plus ...,sans plus
06/2024,"Jeux denfants hors service malheureusement,Plat fini non servi faut y aller le chercher",jeux denfants hors service malheureusementplat fini non servi faut y aller le chercher
06/2024,Trs bon mais  tous  mes  commande  arrivent  incomplet  du  mme  pas  un geste  commercial  pas srieux,trs bon mais tous mes commande arrivent incomplet du mme pas un geste commercial pas srieux
06/2024,super service ce soir merci beaucoup aux serveurs et serveuses,super service ce soir merci beaucoup aux serveurs et serveuses
06/2024,BeneSuper rapide le service et bon en plus,benesuper rapide le service et bon en plus
06/2024,Bien mais pas assez de sauce dans les sandwichs. resto agrable et vendeurs chaleureux,bien mais pas assez de sauce dans les sandwichs resto agrable et vendeurs chaleureux
06/2024,"Petit problme de commande, Mais vite rpar avec un Burger offer. Staff acceuillant",petit problme de commande mais vite rpar avec un burger offer staff acceuillant
06/2024,"Le service est rapide, les salles sont propres et le personnel est agrable",le service est rapide les salles sont propres et le personnel est agrable
06/2024,Hamburger froid. Il manque des desserts quon a choisi sur la borne. Machines en panne. A fuir,hamburger froid il manque des desserts quon a choisi sur la borne machines en panne a fuir
10/2023,Service rapide et efficace,service rapide et efficace
06/2024,Le monsieur qui travaille et trs sympathique et en plus il fait du skate.,le monsieur qui travaille et trs sympathique et en plus il fait du skate
06/2024,"Trs propre,service trs rapide. Magnifique",trs propreservice trs rapide magnifique
06/2024,Bon rapport qualit prix. Frites pas grasses. Un plus pour lespace enfant moderne.,bon rapport qualit prix frites pas grasses un plus pour lespace enfant moderne
06/2024,Jadore et je prfre a Burger king a McDonalds,jadore et je prfre a burger king a mcdonalds
06/2024,Plusieurs commande deliveroo et toujours une partie de la commande qui manque. a commence  bien faire...,plusieurs commande deliveroo et toujours une partie de la commande qui manque a commence bien faire
06/2024,"Un grand mnage pendant que les clients mangent 12h305 chutes en moins de 20 min, serveur et responsable qui sen foute et qui ne cherche pas  rsoudre le problme",un grand mnage pendant que les clients mangent h chutes en moins de min serveur et responsable qui sen foute et qui ne cherche pas rsoudre le problme
06/2024,"Gastronomique et ambiance paisible, trs calme, plats allgs, ambiance zen.",gastronomique et ambiance paisible trs calme plats allgs ambiance zen
06/2024,Burger King au top  personnelles trs comptent Manager trs ractif et attentionn je recommande pour moi le meilleur BK de Lyon !,burger king au top personnelles trs comptent manager trs ractif et attentionn je recommande pour moi le meilleur bk de lyon
08/2023,Propret moyenne. Service rapide.,propret moyenne service rapide
06/2024,"Burger bon, mais trop de bruit et la portes des toilettes claque tous le temps, y pourrais lettre de la mousse pour attnuer le bruit.",burger bon mais trop de bruit et la portes des toilettes claque tous le temps y pourrais lettre de la mousse pour attnuer le bruit
06/2024,Trs bon personne trs agrable fleurs,trs bon personne trs agrable fleurs
06/2024,"Burger King , vous aimez ou pas mais en tout les cas ce restaurant est le fastfood le plus propre et accueillant de Lyon !",burger king vous aimez ou pas mais en tout les cas ce restaurant est le fastfood le plus propre et accueillant de lyon
06/2024,"Flicitations  Benjamin, quipier trs pro et trs agrable. Toute votre quipe est trs gentille et professionnelle.",flicitations benjamin quipier trs pro et trs agrable toute votre quipe est trs gentille et professionnelle
06/2024,"Dessus , des gobelets en carton la prise en  pour les enfants catastrophe. Mes sympathies",dessus des gobelets en carton la prise en pour les enfants catastrophe mes sympathies
06/2024,Rien a dire corecte personnel assez sympathique,rien a dire corecte personnel assez sympathique
06/2024,"Les pizzas sont plutt bonne, la terrasse trs s agrable, les patrons sympas.",les pizzas sont plutt bonne la terrasse trs s agrable les patrons sympas
06/2024,"Service rapide, personnel agrable",service rapide personnel agrable
06/2024,"BK quoi. Service rapide, jamais derreur dans la commande. Parfait!",bk quoi service rapide jamais derreur dans la commande parfait
01/2024,trs propre trs correcte,trs propre trs correcte
10/2023,Fidle  sa rputation et excellent,fidle sa rputation et excellent
06/2024,Trs trs trs sale. Depuis louverture cest un abme. Et surtout on ne retrouve plus le lgendaire whooper.,trs trs trs sale depuis louverture cest un abme et surtout on ne retrouve plus le lgendaire whooper
06/2024,Trs gentil et super endroit fleurs,trs gentil et super endroit fleurs
06/2024,restaurant trs chaleureux et personnel aimable et professionnel,restaurant trs chaleureux et personnel aimable et professionnel
06/2024,Service vraiment rapide et restaurant trs propre. Je recommande.,service vraiment rapide et restaurant trs propre je recommande
06/2024,"Exprience dun dimanche soir  22h, service long car cela ne suivait pas en cuisine!",exprience dun dimanche soir h service long car cela ne suivait pas en cuisine
06/2024,Trs bonne cuisson des burgersFrites pas trop salesCadre pour manger agrableZone pour enfant pas trop bruyante,trs bonne cuisson des burgersfrites pas trop salescadre pour manger agrablezone pour enfant pas trop bruyante
06/2024,Lieux propre et bien dcor! Bien pour aller manger vite fait avec des collgues!,lieux propre et bien dcor bien pour aller manger vite fait avec des collgues
04/2024,Sige de la gastronomie lyonnaise,sige de la gastronomie lyonnaise
06/2024,Ancien restaurant Quick entirement rnov joli cadre et bon burgers avec une aire de jeu pour enfants,ancien restaurant quick entirement rnov joli cadre et bon burgers avec une aire de jeu pour enfants
07/2023,Trs bien !! Cest parfait,trs bien cest parfait
06/2024,Un super endroit pour manger de la qualit et agrablement  manager par une super quipe.,un super endroit pour manger de la qualit et agrablement manager par une super quipe
06/2024,Horrible ! Exemple typique de la malbouffe. Achetez plutt un sandwich chez un boulanger.,horrible exemple typique de la malbouffe achetez plutt un sandwich chez un boulanger
10/2023,Meilleur que mcdo ces gros rats,meilleur que mcdo ces gros rats
06/2024,Bon comme tout Burger King. Cela reste du fast food donc pas plus que 2 toiles oblige !,bon comme tout burger king cela reste du fast food donc pas plus que toiles oblige
06/2024,Classique et bon. Protocole sanitaire respect et personnel accueillant et aimable,classique et bon protocole sanitaire respect et personnel accueillant et aimable
10/2023,Trop bien,trop bien
06/2024,"40minutes pour obtenir une commande faite  la borne.. Trop long, repas plus que moyen et tables trs sales",minutes pour obtenir une commande faite la borne trop long repas plus que moyen et tables trs sales
06/2024,Tres bien mais les sandwichs ne sont pas trs chaud.,tres bien mais les sandwichs ne sont pas trs chaud
06/2024,Pas trs professionnel surtout quand tas un style de banlieue,pas trs professionnel surtout quand tas un style de banlieue
01/2024,Mieux que McDo,mieux que mcdo
06/2024,Un fast food qui a malheureusement remplacer le Quick historique,un fast food qui a malheureusement remplacer le quick historique
06/2024,je trouve les nouvelle frite excellent,je trouve les nouvelle frite excellent
06/2024,Plutt lent malgr quon ne soit pas venu pendant un rush. Et aucune sauces sur le plateau,plutt lent malgr quon ne soit pas venu pendant un rush et aucune sauces sur le plateau
06/2024,"Que dire... Cest un Burger King! La Salle est un peu bruyante, viter les priodes de rush, beaucoup de monde !",que dire cest un burger king la salle est un peu bruyante viter les priodes de rush beaucoup de monde
06/2024,Super agrable la salle du haut burgers vraiment gnreux et frites chaude super moment,super agrable la salle du haut burgers vraiment gnreux et frites chaude super moment
06/2024,On tait mieux avec Quick!,on tait mieux avec quick
09/2023,Serveur trs accueillant !,serveur trs accueillant
06/2024,Trop bruyant .Une machine se met en route rgulirement couvrant nos voix pendant une commande .,trop bruyant une machine se met en route rgulirement couvrant nos voix pendant une commande
05/2024,Parfait,parfait
06/2024,"Une commande  emporter, il manquait des frittes et lun des menu ntait pas celui que jai command  la place dun XXL on a eu un tout minuscule et en plus pas le bon hamburger",une commande emporter il manquait des frittes et lun des menu ntait pas celui que jai command la place dun xxl on a eu un tout minuscule et en plus pas le bon hamburger
06/2024,Gnial!! Un peu de monde mais le service tait super rapide!! Je recommande!!,gnial un peu de monde mais le service tait super rapide je recommande
06/2024,Je trouve quil y a du choix et le service est trs bien.,je trouve quil y a du choix et le service est trs bien
06/2024,Cest bon mais dommage que le veggie King nest pas disponible,cest bon mais dommage que le veggie king nest pas disponible
06/2024,Rapide pour la commande.Bon repas.Parfait pour un moment dune pause.,rapide pour la commandebon repasparfait pour un moment dune pause
06/2024,Il y a des gants en plastique pour pouvoir utiliser la borne pour commander,il y a des gants en plastique pour pouvoir utiliser la borne pour commander
06/2024,"Remplace le Quick depuis bientt un ans, un magasin fidle  lenseigne disposant de bornes pour les cartes bancaires.",remplace le quick depuis bientt un ans un magasin fidle lenseigne disposant de bornes pour les cartes bancaires
06/2024,Trs bienDommage que certains employs se croient en bas de leur immeuble de cit,trs biendommage que certains employs se croient en bas de leur immeuble de cit
06/2024,Bonne emplacement des produits transformer  manger dans une ambiance conviviale et jeune,bonne emplacement des produits transformer manger dans une ambiance conviviale et jeune
06/2024,"Trs bon, cependant, le temps dattente est monstrueusement long.",trs bon cependant le temps dattente est monstrueusement long
06/2024,Super cool !! le service est trs rapide mme pendant les heures de pointe !!!,super cool le service est trs rapide mme pendant les heures de pointe
06/2024,Toujours mieux que le McDonalds mais toujours des problmes de commande,toujours mieux que le mcdonalds mais toujours des problmes de commande
06/2024,Merci aux groupes pour cette accueil remarquable,merci aux groupes pour cette accueil remarquable
06/2024,Burgers mal empils et hygine des sols et toilettes dplorables... pourtant avant le rush du soir! Vers 18h30,burgers mal empils et hygine des sols et toilettes dplorables pourtant avant le rush du soir vers h
06/2024,Trs due de la manager Jeanne. Son comportement est inapproprie. Hautaine et mprisante. Je ne recommande pas.,trs due de la manager jeanne son comportement est inapproprie hautaine et mprisante je ne recommande pas
06/2024,"Merci pour ma manucure, super groupe desthticienne",merci pour ma manucure super groupe desthticienne
06/2024,Pas facile daccs.. On a du se garer a 5 minutes du BK..,pas facile daccs on a du se garer a minutes du bk
10/2023,Trs bon service,trs bon service
06/2024,"Un Burger King classique ni plus ni moins .Lenseigne ne propose pas de parking ,   conseiller uniquement si vous tes  pied.",un burger king classique ni plus ni moins lenseigne ne propose pas de parking conseiller uniquement si vous tes pied
08/2023,Meilleur bk de Lyon je conseille,meilleur bk de lyon je conseille
10/2023,Trs bon espace,trs bon espace
12/2023,Les frites cheddar oignon une dinguerie,les frites cheddar oignon une dinguerie
06/2024,"Thophile, trs sympa comme serveur",thophile trs sympa comme serveur
04/2024,Parfait Service !,parfait service
06/2024,"Restauration rapide ,bon il y a mieux mais aliments frais et lieux propres.",restauration rapide bon il y a mieux mais aliments frais et lieux propres
06/2024,Super restaurant ! Personnel aimable et efficace,super restaurant personnel aimable et efficace
06/2024,J ai pas dtester mais service beaucoup trop long,j ai pas dtester mais service beaucoup trop long
06/2024,"De la viande  la place du poisson, une glace fondu des frites froide je ne recommande pas",de la viande la place du poisson une glace fondu des frites froide je ne recommande pas
07/2023,Trs rapide je recommande,trs rapide je recommande
06/2024,"Beaucoup de choix de menus, avec terrasse, toilettes  disposition.  livrer ou  emporter !",beaucoup de choix de menus avec terrasse toilettes disposition livrer ou emporter
06/2024,Tres bien rien a redire,tres bien rien a redire
06/2024,"Trs pratique,bien pour les enfants avec la possibilit de manger et de jouer.",trs pratiquebien pour les enfants avec la possibilit de manger et de jouer
03/2024,Japprcie,japprcie
06/2024,Restauration rapide?plus de 30 mn dattente et la propret laisse a desirer,restauration rapideplus de mn dattente et la propret laisse a desirer
08/2023,Trs bon,trs bon
06/2024,"Qualit habituelle chez Burger King, service impeccable, restaurant propre",qualit habituelle chez burger king service impeccable restaurant propre
06/2024,Service long mais restaurant bien propre et agrable,service long mais restaurant bien propre et agrable
06/2024,Radin sur le fromage au dessus des frites. Et hamburger un peu froid,radin sur le fromage au dessus des frites et hamburger un peu froid
06/2024,"Assez propre pour un Burger King.Selon moi, beaucoup trop dattente pour un fast food.",assez propre pour un burger kingselon moi beaucoup trop dattente pour un fast food
10/2023,Trs bonne exprience !,trs bonne exprience
06/2024,"Je suis peuttre pass un mauvais o un des salaris a fait preuve dagressivit envers moi, pour un question de masque",je suis peuttre pass un mauvais o un des salaris a fait preuve dagressivit envers moi pour un question de masque
04/2024,Parfait,parfait
06/2024,Trs sympa  louverture mais perte en qualit au fil des semaines. Dommage...,trs sympa louverture mais perte en qualit au fil des semaines dommage
11/2023,Cest parfait,cest parfait
06/2024,Service ultra rapide personnel attentionn,service ultra rapide personnel attentionn
06/2024,"Un Burger King, sans grande surprise, mais nettement mieux que le Quick quil y avait avant !",un burger king sans grande surprise mais nettement mieux que le quick quil y avait avant
04/2024,Parfait salime,parfait salime
09/2023,Je recommande le serveur  Salime,je recommande le serveur salime
06/2024,Grande salle. Service rapide et bon,grande salle service rapide et bon
10/2023,Parfait ! Merci,parfait merci
06/2024,"Service agrable et personnel qualifi, je recommande.",service agrable et personnel qualifi je recommande
06/2024,"Un bk trs classique, accueil correct, rien  redire.",un bk trs classique accueil correct rien redire
10/2023,Parfait rien a dire de plus,parfait rien a dire de plus
06/2024,mile est un leader trop beau gosse,mile est un leader trop beau gosse
06/2024,Trs satisfait manquait juste un produit sur le plateau,trs satisfait manquait juste un produit sur le plateau
06/2024,"Ce burger king est vraiment top, les burgers sont bons et les frites bien meilleures qu macdo!",ce burger king est vraiment top les burgers sont bons et les frites bien meilleures qu macdo
06/2024,Propre et service rapide malgr laffluence,propre et service rapide malgr laffluence
12/2023,Superbe resto !,superbe resto
01/2024,Au top !,au top
01/2024,meilleur burger king,meilleur burger king
06/2024,Aucun rapport avec notre commande verres renverss,aucun rapport avec notre commande verres renverss
06/2024,"Une grosse attente, peut tre  cause de la vogue, sinon qualit BK",une grosse attente peut tre cause de la vogue sinon qualit bk
06/2024,"Accueil et service rapide et agrable, cadre peu chaleureux",accueil et service rapide et agrable cadre peu chaleureux
06/2024,pourquoi ne pas afficher les numros de commande au lieu dappeler ? jimagine le dsarroi des touristes ...,pourquoi ne pas afficher les numros de commande au lieu dappeler jimagine le dsarroi des touristes
06/2024,"Un excellent burger, une livraison rapide, merci Burger King !!! Et bravo !",un excellent burger une livraison rapide merci burger king et bravo
06/2024,Les comptes de fidlit ne sont pas pris en compte.,les comptes de fidlit ne sont pas pris en compte
07/2023,Les nuggets sont hyper fades.,les nuggets sont hyper fades
06/2024,Rien a dire rapide bon et personnel agrable,rien a dire rapide bon et personnel agrable
07/2023,Personnel trs gentil,personnel trs gentil
06/2024,Service agrable et rapideRapport qualit prix excellent,service agrable et rapiderapport qualit prix excellent
06/2024,Bon accueil et service. Emplacement intressant.,bon accueil et service emplacement intressant
06/2024,Burger king classique et plutt propre,burger king classique et plutt propre
06/2024,Bien juste pour le caf. Je ne peux pas juger pour me repas.,bien juste pour le caf je ne peux pas juger pour me repas
10/2023,Serveur trs aimable,serveur trs aimable
06/2024,Service excellent merci  Souleymane,service excellent merci souleymane
06/2024,Plutt meilleur et mieux organis que mac do,plutt meilleur et mieux organis que mac do
06/2024,Bon repas mais la propret du restaurant laisse  dsirer un peut cher tout de mme,bon repas mais la propret du restaurant laisse dsirer un peut cher tout de mme
12/2023,Super accueil !!!,super accueil
06/2024,"Incroyable, service au top",incroyable service au top
06/2024,"Burger king ,que dire de plus ,quipe sympa ,ouvert jusque trs tard",burger king que dire de plus quipe sympa ouvert jusque trs tard
06/2024,"Plein de fois je nai pas toute ma commande, cest assez chiant de devoir revenir et se battre pour prouver quon na pas tout eu",plein de fois je nai pas toute ma commande cest assez chiant de devoir revenir et se battre pour prouver quon na pas tout eu
06/2024,Burgers toujours trs bons et parfaitement cuits. Il y a parfois un peu de monde.,burgers toujours trs bons et parfaitement cuits il y a parfois un peu de monde
06/2024,Rapport qualit prix plus que moyenManque produitsCommande pas respecte,rapport qualit prix plus que moyenmanque produitscommande pas respecte
